,ticker,year,quarter,speaker-name,speaker-context,is-asker,remark-number,remark
378,TSLA,2019,1,elon-r.-musk,chief-executive-officer,False,5,"Yeah.
The -- we do see strong demand for vehicles, the -- both S, X and 3.
The standard range plus Model 3 with autopilot included at $39,500 is just an incredibly compelling vehicle and affordable to probably something on the order like the top 40% income earners in the US and Europe.
So, it's -- I think we'll see a lot of interest and demand in that.
We are.
And then with the upgraded S and X, I think a lot of people were kind of anticipating that there would be an S, X upgrade and this really is kind of a game changer of an upgrade.
So I think we are seeing an uptick in demand and we expect to see that be quite significant.
So -- and we're also out of the seasonality of Q1 with few people just generally don't like buying cars in winter and we're getting past the overhang of the tax credit cliff, which for us ended in the US on December 31.
So these are all very positive factors.
We also have just a lot of markets where there is a -- where we haven't yet tapped into demand, especially for Model 3.
So we will be releasing the right-hand drive Model 3 and expect to see significant demand in right-hand drive countries.
Overall, I feel really good about where things are headed.
"
379,TSLA,2019,1,elon-r.-musk,chief-executive-officer,False,6,"Well, first of all, obviously, on account of tents, like I mean, real like hardcore tents, so I am not like Cub Scout tents, which are fine.
But this is actually -- credit goes to a number of Tesla team because they actually looked at how could we do this in Fremont if we had to.
And we feel like we can actually append building space to the -- basically to the west side of the building and use a lot of internal space that's currently used for warehousing in the Fremont factory.
And so, we believe it actually can be done with minimal disruption to add Model Y to Fremont.
"
380,TSLA,2019,1,elon-r.-musk,chief-executive-officer,False,7,"Yeah.
I mean, I think something like the -- returning to the 100,000 a year annualized demand for S and X is what we anticipate.
That's to the best to my knowledge.
We don't have a crystal ball, but that's probably our best guess.
And sorry, what was the other point?
"
381,TSLA,2019,1,elon-r.-musk,chief-executive-officer,False,8,"I think we expect demand to -- we are seeing demand returning to normal in Q2.
And it might be a little better than normal.
It's -- I don't have a crystal ball, it's hard for me to say, but my impression right now is that demand is quite solid, quite strong, yeah.
"
382,TSLA,2019,1,elon-r.-musk,chief-executive-officer,False,9,"Sorry, Zach, would like to...
"
383,TSLA,2019,1,elon-r.-musk,chief-executive-officer,False,10,"Yeah.
Okay.
That's right.
(Multiple speakers) Part of the S, X.
Yeah.
S, X, yeah.
Or by an S, X.
Yeah.
"
384,TSLA,2019,1,elon-r.-musk,chief-executive-officer,False,11,"Sure.
So quite a bit -- we think if we didn't unwind or pulled the wave where we -- yeah, we made cars in the first half of the quarter almost exclusively for Asia and Europe and in the second half almost exclusively for North America.
And then actually even that is subdivided depending upon whether it's West Coast or East Coast, then we could deliver more cars.
But we think it is important to unwind this wave, because it ends up being sort of optimizing for one quarter, but really adding a lot of cost and difficulty and not just -- not being a good expense for customers and pretty aggressive Tesla team.
So, if we have to fully optimize for profitability in Q2, I think we can do it, but then we would be unable to unwind this crazy wave of deliveries, and it also helps our working capital within the quarter to not have the wave.
And then, Zach, do you want to talk about some of the other items?
"
385,TSLA,2019,1,elon-r.-musk,chief-executive-officer,False,12,"Great.
Thanks.
"
386,TSLA,2019,1,elon-r.-musk,chief-executive-officer,False,13,"I think we are just going to continue to report the absolute numbers.
But I think reporting the detail just gives those who are opposed to Tesla, they sort of like data mine the situation and then try to turn it positive into negative.
So we are just going to keep reporting what we report.
We do give some more detailed information to insurance companies and to help with rates.
And, obviously, as we launch our own insurance product next month, we will certainly incorporate that information into the insurance rates.
So, we essentially have a substantial price and sort of arbitrage -- or information arbitrage opportunity where we have direct knowledge of the risk profile of customers and based on the car and then if they want to buy a Tesla insurance, they would have to agree to not drive the car in a crazy way.
Or they can, but then their insurance rates are higher.
So, we are just going to keep reporting the numbers at a broad brush stroke level, which I think is really what matters.
Autopilot...
"
387,TSLA,2019,1,elon-r.-musk,chief-executive-officer,False,14,"That's the safety.
Yeah.
"
388,TSLA,2019,1,elon-r.-musk,chief-executive-officer,False,15,"Well, mate, I don't want to surprise you, but I would prefer we were private, but unfortunately, I think that ship has sailed, so...
"
389,TSLA,2019,1,elon-r.-musk,chief-executive-officer,False,16,"Well, I mean, being public, does feels like the sort of price of the stock is being set in kind of a manic-depressive way.
And I think Warren Buffett's analogy is just like perhaps being a publicly traded company is like having someone stand at the edge of your home and just randomly yell different prices for your house every day.
It's still the same house.
"
390,TSLA,2019,1,elon-r.-musk,chief-executive-officer,False,17,"So, it's a bit of a distraction at times, but I'm not sure what to do about it.
"
391,TSLA,2019,1,elon-r.-musk,chief-executive-officer,False,18,"Thank you.
Operator
Thank you.
Our next question comes from Maynard Um with Macquarie.
"
392,TSLA,2019,1,elon-r.-musk,chief-executive-officer,False,19,"In Q2, we don't -- we think we have two supplier interruptions, at least there aren't any significant ones that we're aware of.
"
393,TSLA,2019,1,elon-r.-musk,chief-executive-officer,False,20,"No, they really do seem to be different market segments.
Yeah.
"
394,TSLA,2019,1,elon-r.-musk,chief-executive-officer,False,21,"Yeah, for sure.
We feel that Model S just want to trade it in for another Model S or maybe an X.
"
395,TSLA,2019,1,elon-r.-musk,chief-executive-officer,False,22,"I think we'll be fine.
Yeah.
I don't think there is any major thing required.
"
